revisiondate,reportingagencytypecode,reporting_agency_type,reasoncode,reasondescription,crossingid,crossingidsuffix,reportingagencycode,reportingagencyname,statecode,statename,countycode,countyname,innearcode,innear,citycode,cityname,citydescription,street,highwayname,separatetrack,sametrack,railroaddivision,railroadsubdivision,branchname,railroadmilepostnumber,parentrailroadcode,crossingownercode,crossingtypecode,crossingtype,crossingpurposecode,crossingpurpose,crossingpositioncode,crossingposition,publicaccess,typeoftrainserviceids,typeoftrainserviceid1,typeoftrainservice1,typeoftrainserviceid2,typeoftrainservice2,typeoftrainserviceid3,typeoftrainservice3,lessthanonepassengertrai,developmenttypecode,development_type,adjacentcrossing,hsrcorridorid,latitude,longitude,latlongsourcecode,latlongsource,emergencytelephonenumber,railroadcontacttelephonenumber,statecontacttelephonenumber,totaldaylightthrutrains,totalnighttimethrutrains,totalswitchingtrains,totaltransittrains,movementsperdaycode,movementsperday,trainsperweek,trainsperyear,maximumtimetablespeed,minimumspeedrangeovercrossing,maximumspeedrangeovercrossing,numberofmaintracks,numberofsidingtracks,numberofyardtracks,numberoftransittracks,numberofindistrytracks,traindetectionids,traindetectionid1,traindetection1,tracksignaled,eventrecorder,remotehealthmonitoring,signsorsignals,advancewarnings,advancewarning1,enssigndisplayed,mastmountedflashingblacklight,mastmountedflashingsidelight,reporttype,crossingclosed,reportstatus,class,railroad_company_grouping,smt_grouping,parent_railroad_company_code,parent_railroad_company_name,holding_company,multiple_forms_filed,roadatcrossingtypecode,roadatcrossingtype,sametrackrailroad1,nearesttimetablestation,timetablestation,numberpassengertrainperday,whistlebancode,whistleban,numbercrossbuckassemblies,numberstopsigns,advancewarningtext1,countadvw10_1,lowgroundclearancesigns,pavementmarkingids,pavementmarkingid1,pavementmarking,pavementmarkingid2,pavementmarking2,channeldevicemediancode,exemptsigns,othermutcodesigns,numberothermutcodesigns1,othermutcodesignstype1,other_mutcd_signs_type_text_1,countroadwaygatearms,countpedestriangatearms,gateconfigurationcode,gateconfiguration,countcantileveredstructu,countcantileveredstructu_1,countmastmountedflashinglight,mastmountedflashinglight,mastmountedflashinglighttype,countflashinglightpair,waysidehorn,highwaytrafficsignal,numberofbells,nontrainactivewarningcode,countotherflashinglights,otherflashinglightstype,nearbyhighwaytrafficsignals,highwaytrafficsignalinte,highwaytrafficsignalinte_1,highwaytrafficsignalpree,highwaytrafficsignalpreemption,highwaymonitoringdevicescode,trafficlane,highwaypaved,trackrundownstreet,crossingilluminated,crossingsurfaceids,crossingsurfaceid1,crossingsurfacedescription1,highwaynear,intersectingroadwaydistance,smallestcrossinganglecode,smallestcrossingangle,compower,highwaysystemcode,highwaysystem,roadatcrossingcode,roadatcrossing,crossingonstatehighwaysystem,highwayspeedlimit,highwayspeedlimittypecode,highwayspeedlimittype,annualaveragedailytrafficcount,annualaveragedailytrafficyear,estimatedpercenttrucks,schoolbusroute,principal_warning_device,other_track,other_track_description,traindetectionid2,traindetection2,traindetectionid3,traindetection3,numberyieldsigns,numberothermutcodesigns2,othermutcodesignstype2,other_mutcd_signs_type_text_2,installationdateactivewa,highwaytrafficpresignals,trafficlanetypecode,trafficlanetypedescription,channeldevicemedian,storagedistance,emergencyservicesroute,linesegment,railroad_narrative_base,state_narrative_base,crossingsurfaceid2,crossingsurfacedescription2,cantileveredtypestructurecode,cantileveredtypestructure,highwaymonitoringdevices,numberlowgroundclearancesigns,separatetrackrailroad1,railroadmilepostprefix,pavementmarkingid3,pavementmarking3,adjacentcrossingnumber,schoolbusaveragecount,statenarrative,ledenhancedsigns,advancewarning2,advancewarningtext2,countadvw10_2,othermutcodesignstype3,other_mutcd_signs_type_text_3,gateconftype,gate_configuration_type_description,privatecrossingsigns,railroadnarrative,blocknumber,nontrainactivewarning,crossingsurfaceid3,crossingsurfacedescription3,othercrossingsurface
2012-12-31T00:00:00.000,2,State,14,Change in Data,870354U,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,0,In,360593695,MERRICK,"MERRICK City, NASSAU County, NEW YORK State",BABYLON TPK,CR 7A,,,NORTHEASTERN,,MONTAUK BRANCH,0230.00,,,3,Public,1,Highway,3,RR Over,,16,16,Tourist/Other,,,,,,,,,,40.6612890,-73.5614978,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,,179151,180,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,34 0230,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2013-01-02T00:00:00.000,2,State,16,Closed,870052S,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,0,In,360593800,MINEOLA,"MINEOLA City, NASSAU County, NEW YORK State",LINCOLN AVE PED S,,,,NORTHEASTERN,,OYSTER BAY BR,0019.10,,,,,2,"Pathway,Ped.",3,RR Over,,16,16,Tourist/Other,,,,,,,,,,40.7469014,-73.6370267,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,Yes,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,NEW HYDE PK,179158,39,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,67 0190,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2019-08-29T00:00:00.000,2,State,14,Change in Data,338036V,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,0,In,361034385,OAKDALE,"OAKDALE City, SUFFOLK County, NEW YORK State",LOCUST AVE,L,No,Yes,ALBANY,,MONTAUK BR,0047.77,,,3,Public,1,Highway,1,At Grade,,16,16,Tourist/Other,,,,,,14,Industrial,No,10,40.7412443,-73.1119697,1,Actual,8003111628,7185583581,5184575521,31,20,0,,2,One or More  Movement Per Day,,2019.0,65.0,5.0,65.0,2,,,,,18,18,DC,Yes,,,Yes,0,0,Yes,No,No,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,No,17,(5) Major Collector,NYA,ISLIP,179583,51,0,No,3.0,0.0,,,No,0,0,,,,5,,No,,,,2,,,,0,0,3,,,5,,No,1,,0,,No,1,Not Interconnected,,,,2,Yes,No,Yes,16,16,Rubber,Yes,200.0,3,60-90,Yes,8,(08) Non-Federal Aid,1,(1) Urban,No,30.0,1,Posted,8173,2006,06,No,All other Gates,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10T00:00:00.000,1,Railroad,16,Closed,936969Y,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,0,In,360594600,OYSTER BAY,"OYSTER BAY City, NASSAU County, NEW YORK State",OYSTER BAY YARD,lr,No,No,ALBANY,3,OYSTER BAY,0033.05,-1,-1,2,Private,1,Highway,1,At Grade,Yes,13,13,Commuter,,,,,No,17,Recreational,No,-1,40.8752501,-73.5319622,1,Actual,8003111628,7185583581,5184575521,21,14,0,0,2,One or More  Movement Per Day,,2016.0,10.0,5.0,10.0,0,0,2,0,0,0,0,None,No,,,Yes,0,0,Yes,No,No,Major,Yes,Published,Class 3,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,No,11,(1) Interstate,,OYSTER BAY,179263,35,0,No,2.0,0.0,,,No,0,0,,,,5,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,No,No,Yes,13,13,Asphalt and Timber,No,,3,60-90,Yes,,,,,,,,,,,,No,Crossbucks,2,YARD TRACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,
2017-02-23T00:00:00.000,1,Railroad,16,Closed,338415V,LI,LI,Long Island Rail Road,36,NEW YORK,36103,SUFFOLK,0,In,361032920,ISLIP,"ISLIP City, SUFFOLK County, NEW YORK State",ISLIP PEDESTRIAN,l,No,Yes,ALBANY,#N\A,MONTAUK BR,0043.10,-1,-1,3,Public,3,"Station,Ped.",1,At Grade,,"11,13",11,Freight,13,Commuter,,,No,13,Commercial,No,-1,40.7367914,-73.1967105,1,Actual,8003111628,7185583581,5184575521,11,16,0,0,,,,2016.0,65.0,5.0,65.0,2,0,0,0,0,14,14,Other,No,Yes,No,Yes,0,0,Yes,No,No,Major,Yes,Published,Class 3,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,No,11,(1) Interstate,NYA,ISLIP,179583,27,0,No,0.0,0.0,,,Yes,0,0,,,,5,,No,,,,0,,,,0,0,1,,,1,,No,1,,0,,No,1,Not Interconnected,,,,0,No,No,No,12,12,Asphalt,No,,3,60-90,Yes,,,,,,,,,,1970,,No,Flashing lights,0,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12T00:00:00.000,1,Railroad,16,Closed,338147M,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,0,In,360596550,WESTBURY,"WESTBURY City, NASSAU County, NEW YORK State",URBAN AVE,L,No,Yes,ALBANY,3,LIRR MAINLINE,0022.78,-1,-1,3,Public,1,Highway,1,At Grade,,"11,13",11,Freight,13,Commuter,,,No,14,Industrial,No,-1,40.7587937,-73.5634712,1,Actual,8003111628,7185583581,5184575521,126,85,0,0,,,,2016.0,80.0,5.0,80.0,2,0,0,0,0,"16,14",16,AFO,Yes,Yes,No,Yes,0,0,Yes,,,Major,Yes,Published,Class 3,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,No,17,(5) Major Collector,NYA,WESTBURY,179194,211,0,No,3.0,0.0,,,Yes,2,2,RR Xing Symbols,,,5,,No,,,,4,,,,0,0,3,,,6,,No,1,,0,,No,,,,,,2,Yes,No,Yes,14,14,Concrete,Yes,75.0,3,60-90,Yes,8,(08) Non-Federal Aid,1,(1) Urban,No,30.0,1,Posted,5776,1998,06,No,All other Gates,0,,14,Other,,,,,,,-1,,,,,,,C147,DAYLIGHT TRAINS 131 (R-10 12-29-10),DAYLIGHT TRAINS 131 (R-10 12-29-10),,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2019-04-23T00:00:00.000,1,Railroad,16,Closed,338139V,LI,LI,Long Island Rail Road,36,NEW YORK,36059,NASSAU,0,In,360594090,NEW HYDE PARK,"NEW HYDE PARK City, NASSAU County, NEW YORK State",COVERT AVE,C74,No,Yes,ALBANY,3,LIRR MAINLINE,0015.98,-1,-1,3,Public,1,Highway,1,At Grade,,"11,13",11,Freight,13,Commuter,,,No,12,Residential,No,-1,40.7292688,-73.6872930,1,Actual,8003111628,7185583581,5184575521,126,85,0,0,,,,2016.0,80.0,5.0,80.0,2,0,0,0,0,16,16,AFO,Yes,Yes,No,Yes,0,0,Yes,,,Major,Yes,Published,Class 3,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,No,16,(4) Minor Arterial,NYA,NEW HYDE PK,179158,211,0,No,4.0,0.0,,,Yes,"1,2",1,Stop lines,2,RR Xing Symbols,5,,Yes,2,22,,6,,,,0,0,4,,,9,,No,2,,0,,No,,,,,,2,Yes,No,Yes,14,14,Concrete,Yes,75.0,3,60-90,Yes,3,"(03) Federal Aid, Not NHS",1,(1) Urban,No,30.0,1,Posted,12025,2005,06,Yes,All other Gates,0,,,,,,,0,,,-1,,,,,,,C139,DAYLIGHT TRAINS 148 (R-10 12-29-10),DAYLIGHT TRAINS 148 (R-10 12-29-10),,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
2019-06-20T00:00:00.000,1,Railroad,22,Admin Correction,971829N,NYA,NYA,New York & Atlantic Railway Company,36,NEW YORK,36103,SUFFOLK,1,Near,361036805,WYANDANCH,"WYANDANCH City, SUFFOLK County, NEW YORK State",MERRITT AVENUE,AT GRADE,No,No,JOINT USE,MAIN LINE,COMBINE CONTAINER,0034.370,-1,-1,3,Public,1,Highway,1,At Grade,,11,11,Freight,,,,,No,14,Industrial,No,-1,40.753431,-73.365496,1,Actual,8887245692,7189282313,5184575521,0,0,0,0,1,Less Than One Movement Per Day,1.0,2018.0,10.0,1.0,5.0,0,0,0,0,1,0,0,None,No,No,No,No,0,0,No,No,No,Major,No,Published,Class 3,Shortline,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,No,19,(7) Local,,WYAND,,0,,,0.0,0.0,,,No,0,0,,,,5,No,No,,,,0,0,,,0,0,0,,,0,No,No,0,1,0,,No,1,Not Interconnected,,,0,2,Yes,No,Yes,13,13,Asphalt and Timber,Yes,215.0,2,30-59,Yes,8,(08) Non-Federal Aid,1,(1) Urban,No,35.0,2,Statutory,4733,2015,50,No,Special Active Warning Devices,,,,,,,0.0,,,,-1,No,2,Two-way Traffic,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,264,Flagging/Flagman,,,
2019-06-20T00:00:00.000,1,Railroad,22,Admin Correction,976199N,NYA,NYA,New York & Atlantic Railway Company,36,NEW YORK,36103,SUFFOLK,1,Near,361036805,WYANDANCH,"WYANDANCH City, SUFFOLK County, NEW YORK State",MERRITT AVENUE,AT GRADE,No,No,JOINT USE,MAIN LINE,AMERIGAS,0034.460,-1,-1,3,Public,1,Highway,1,At Grade,,11,11,Freight,,,,,No,14,Industrial,No,-1,40.753856,-73.363548,1,Actual,8887245692,7189282313,5184575521,0,0,0,0,1,Less Than One Movement Per Day,1.0,2018.0,10.0,1.0,5.0,0,0,0,0,1,0,0,None,No,No,No,No,0,0,No,No,No,Major,No,Published,Class 3,Shortline,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,No,18,(6) Minor Collector,,WYAND,,0,,,0.0,0.0,,,No,0,0,,,,5,No,No,,,,0,0,,,0,0,0,,,0,No,No,0,1,0,,No,1,Not Interconnected,,,0,2,Yes,No,Yes,13,13,Asphalt and Timber,Yes,80.0,2,30-59,Yes,8,(08) Non-Federal Aid,1,(1) Urban,No,35.0,1,Posted,4733,2015,25,No,Special Active Warning Devices,,,,,,,0.0,,,,-1,No,2,Two-way Traffic,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,285,Flagging/Flagman,,,
2019-06-20T00:00:00.000,1,Railroad,22,Admin Correction,976200F,NYA,NYA,New York & Atlantic Railway Company,36,NEW YORK,36103,SUFFOLK,1,Near,361036805,WYANDANCH,"WYANDANCH City, SUFFOLK County, NEW YORK State",N 18TH STREET,AT GRADE,No,No,JOINT USE,MAIN LINE,AMERIGAS,0034.45,-1,-1,3,Public,1,Highway,1,At Grade,,11,11,Freight,,,,,No,14,Industrial,No,-1,40.754037,-073.363563,1,Actual,8887245692,7189282313,5184575521,0,0,0,0,1,Less Than One Movement Per Day,1.0,2018.0,10.0,1.0,5.0,0,0,0,0,1,0,0,None,No,No,No,No,0,0,No,No,No,Major,No,Published,Class 3,Shortline,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,No,18,(6) Minor Collector,,WYAND,,0,,,0.0,0.0,,,No,0,0,,,,5,No,No,,,,0,0,,,0,0,0,,,0,No,No,0,1,0,,No,1,Not Interconnected,,,0,2,Yes,No,Yes,13,13,Asphalt and Timber,Yes,80.0,2,30-59,,8,(08) Non-Federal Aid,1,(1) Urban,No,35.0,2,Statutory,3738,2015,20,No,Special Active Warning Devices,,,,,,,0.0,,,,-1,No,2,Two-way Traffic,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,57,Flagging/Flagman,,,
2019-07-15T00:00:00.000,1,Railroad,22,Admin Correction,976204H,NYA,NYA,New York & Atlantic Railway Company,36,NEW YORK,36103,SUFFOLK,1,Near,361030785,CALVERTON,"CALVERTON City, SUFFOLK County, NEW YORK State",UNNAMED ROAD,AT GRADE,No,No,JOINT USE,MAIN LINE,EPCAL LEAD,0067.140,-1,-1,3,Public,1,Highway,1,At Grade,,11,11,Freight,,,,,No,11,Open Space,No,-1,40.906496,-072.784194,1,Actual,8887245692,7189282313,5184575521,0,0,0,0,1,Less Than One Movement Per Day,1.0,2018.0,10.0,1.0,5.0,0,0,0,0,1,0,0,None,No,No,No,No,0,0,No,No,No,Major,No,Published,Class 3,Shortline,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,No,19,(7) Local,,CALVE,,0,,,0.0,0.0,,,No,0,0,,,,5,No,No,,,,0,0,,,0,0,0,,,0,No,No,0,1,0,,No,1,Not Interconnected,,,0,1,No,No,No,20,20,Other,No,,3,60-90,No,8,(08) Non-Federal Aid,0,(0) Rural,No,35.0,2,Statutory,131,2018,1,No,Special Active Warning Devices,,,,,,,0.0,,,,-1,No,2,Two-way Traffic,,,No,,CROSSING WEST OF THE RUNAROUND.,,,,,,,,,,,,,,,,,,,,,,,,,,Flagging/Flagman,,,
2019-07-15T00:00:00.000,1,Railroad,22,Admin Correction,976208K,NYA,NYA,New York & Atlantic Railway Company,36,NEW YORK,36103,SUFFOLK,1,Near,361030785,CALVERTON,"CALVERTON City, SUFFOLK County, NEW YORK State",NORTH ACCESS ROAD,AT GRADE,No,No,JOINT USE,MAIN LINE,EPCAL LEAD,0066.080,-1,-1,3,Public,1,Highway,1,At Grade,,11,11,Freight,,,,,No,14,Industrial,No,-1,40.911592,-072.799624,1,Actual,8887245692,7189282313,5184575521,0,0,0,0,1,Less Than One Movement Per Day,1.0,2018.0,10.0,1.0,5.0,0,0,0,0,1,0,0,None,No,No,No,No,0,0,No,No,No,Major,No,Published,Class 3,Shortline,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,No,19,(7) Local,,CALVE,,0,,,0.0,0.0,,,No,"1,2",1,Stop lines,2,RR Xing Symbols,5,No,No,,,,0,0,,,0,0,0,,,0,No,No,0,1,0,,No,1,Not Interconnected,,,0,2,Yes,No,No,"12,14,20",12,Asphalt,No,,3,60-90,Yes,8,(08) Non-Federal Aid,0,(0) Rural,No,10.0,1,Posted,85,2015,5,No,Special Active Warning Devices,,,,,,,0.0,,,,-1,No,2,Two-way Traffic,,,No,,NORTH ACCESS ROAD BEHIND 501 SCOTT AVENUE,,14,Concrete,,,,,,,,,,,,,,,,,,,,,,,Flagging/Flagman,20,Other,
2019-07-15T00:00:00.000,1,Railroad,22,Admin Correction,976207D,NYA,NYA,New York & Atlantic Railway Company,36,NEW YORK,36103,SUFFOLK,1,Near,361030785,CALVERTON,"CALVERTON City, SUFFOLK County, NEW YORK State",SOUTH ACCESS ROAD,AT GRADE,No,No,JOINT USE,MAIN LINE,EPCAL LEAD,0066.140,-1,-1,2,Private,1,Highway,1,At Grade,No,11,11,Freight,,,,,No,14,Industrial,No,-1,40.910747,-072.799558,1,Actual,8882745692,7189282313,5184575521,0,0,0,0,1,Less Than One Movement Per Day,1.0,2018.0,10.0,1.0,5.0,0,0,0,0,1,0,0,None,No,No,No,No,0,0,No,No,No,Major,No,Published,Class 3,Shortline,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,No,19,(7) Local,,CALVE,,0,,,0.0,0.0,,,No,0,0,,,,5,No,No,,,,0,0,,,0,0,0,,,0,No,No,0,1,0,,No,1,Not Interconnected,,,0,2,Yes,No,No,"12,14,20",12,Asphalt,No,,3,60-90,Yes,8,(08) Non-Federal Aid,0,(0) Rural,No,10.0,1,Posted,85,2015,5,No,,,,,,,,0.0,,,,-1,No,2,Two-way Traffic,,,No,,SOUTH ACCESS ROAD BEHIND EASTERN WHOLESALE FENCE AT 501 SCOTT AVENUE,,14,Concrete,,,,,,,,,,,,,,,,,,,,No,,,Flagging/Flagman,20,Other,
2019-07-15T00:00:00.000,1,Railroad,16,Closed,976206W,NYA,NYA,New York & Atlantic Railway Company,36,NEW YORK,36103,SUFFOLK,1,Near,361030785,CALVERTON,"CALVERTON City, SUFFOLK County, NEW YORK State",SCOTT AVENUE,AT GRADE,No,No,JOINT USE,MAIN LINE,EPCAL LEAD,0066.440,-1,-1,3,Public,1,Highway,1,At Grade,,11,11,Freight,,,,,No,14,Industrial,No,-1,40.907157,-072.797902,1,Actual,8887245962,7189282313,5184575521,0,0,0,0,1,Less Than One Movement Per Day,1.0,2018.0,10.0,1.0,5.0,0,0,0,0,1,0,0,None,No,No,No,No,0,0,No,No,No,Major,Yes,Published,Class 3,Shortline,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,No,19,(7) Local,,CALVE,,0,,,0.0,0.0,,,No,0,0,,,,5,No,No,,,,0,0,,,0,0,0,,,0,No,No,0,1,0,,No,1,Not Interconnected,,,0,2,Yes,No,No,"14,20",14,Concrete,Yes,450.0,2,30-59,No,8,(08) Non-Federal Aid,0,(0) Rural,No,35.0,2,Statutory,1085,2015,5,No,Special Active Warning Devices,,,,,,,0.0,,,,-1,No,2,Two-way Traffic,,,No,,OLD GRUMMAN SECURITY ENTRANCE (CLOSED),,20,Other,,,,,,,,,,,,,,,,,,,,,,,Flagging/Flagman,,,
2019-07-15T00:00:00.000,1,Railroad,22,Admin Correction,976205P,NYA,NYA,New York & Atlantic Railway Company,36,NEW YORK,36103,SUFFOLK,1,Near,361030785,CALVERTON,"CALVERTON City, SUFFOLK County, NEW YORK State",BURMAN BLVD,AT GRADE,No,No,JOINT USE,MAIN LINE,EPCAL LEAD,0066.700,-1,-1,3,Public,1,Highway,1,At Grade,,11,11,Freight,,,,,No,11,Open Space,No,-1,40.906512,-072.792669,1,Actual,8887245692,7189282313,5184575521,0,0,0,0,1,Less Than One Movement Per Day,1.0,2018.0,10.0,1.0,5.0,0,0,0,0,1,0,0,None,No,No,No,Yes,0,0,Yes,No,No,Major,No,Published,Class 3,Shortline,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,No,19,(7) Local,,CALVE,,0,,,1.0,1.0,,,No,1,1,Stop lines,,,5,No,Yes,2,55,No Gates or Lights (plaque),0,0,,,0,0,0,,,0,No,Yes,0,1,0,,No,1,Not Interconnected,,,0,2,Yes,No,No,13,13,Asphalt and Timber,Yes,140.0,3,60-90,No,8,(08) Non-Federal Aid,0,(0) Rural,No,35.0,2,Statutory,1085,2015,5,No,"Highway signals, bells",,,,,,,1.0,,,,-1,No,2,Two-way Traffic,,,No,,Main access to epcal,,,,,,,,,,,,,,,,,,,,,,,,,,Flagging/Flagman,,,
2019-07-15T00:00:00.000,1,Railroad,22,Admin Correction,976203B,NYA,NYA,New York & Atlantic Railway Company,36,NEW YORK,36103,SUFFOLK,1,Near,361030785,CALVERTON,"CALVERTON City, SUFFOLK County, NEW YORK State",oREGON aVENUE,AT GRADE,No,No,JOINT USE,MAIN LINE,EPCAL LEAD,0067.470,-1,-1,3,Public,1,Highway,1,At Grade,,11,11,Freight,,,,,No,13,Commercial,No,-1,40.906144,-072.777944,1,Actual,8887245692,7189282313,5184575521,0,0,0,0,1,Less Than One Movement Per Day,1.0,2018.0,10.0,1.0,5.0,0,0,0,0,1,0,0,None,No,No,No,No,0,0,No,No,No,Major,No,Published,Class 3,Shortline,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,No,19,(7) Local,,CALVE,,0,,,0.0,0.0,,,No,"1,2",1,Stop lines,2,RR Xing Symbols,5,No,No,,,,0,0,,,0,0,0,,,0,No,No,0,1,0,,No,1,Not Interconnected,,,0,2,Yes,No,No,13,13,Asphalt and Timber,No,,3,60-90,No,8,(08) Non-Federal Aid,0,(0) Rural,No,35.0,2,Statutory,1085,2015,10,No,Special Active Warning Devices,,,,,,,0.0,,,,-1,No,2,Two-way Traffic,,,No,,CROSSING EAST OF THE RUNAROUND.,,,,,,,,,,,,,,,,,,,,,,,,,,Flagging/Flagman,,,
2019-07-15T00:00:00.000,1,Railroad,22,Admin Correction,935673W,NYA,NYA,New York & Atlantic Railway Company,36,NEW YORK,36103,SUFFOLK,0,In,361030785,CALVERTON,"CALVERTON City, SUFFOLK County, NEW YORK State",RIVER ROAD,at grade,No,No,JOINT USE,MAIN LINE,EPCAL LEAD,0067.670,-1,-1,3,Public,1,Highway,1,At Grade,,11,11,Freight,,,,,No,11,Open Space,No,-1,40.9048289,-72.7751754,1,Actual,8887245692,7189282313,5184575521,0,0,0,0,1,Less Than One Movement Per Day,1.0,2016.0,10.0,1.0,5.0,0,0,0,0,1,18,18,DC,No,No,No,Yes,1,1,Yes,No,No,Major,No,Published,Class 3,Shortline,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,No,19,(7) Local,,CALVE,179663,0,0,No,4.0,1.0,W10-1,3.0,No,"1,2",1,Stop lines,2,RR Xing Symbols,5,No,No,,,,2,,1,2 Quad,0,0,3,,,7,No,No,0,1,0,,No,1,Not Interconnected,,,0,2,Yes,No,Yes,13,13,Asphalt and Timber,Yes,15.0,3,60-90,Yes,8,(08) Non-Federal Aid,0,(0) Rural,No,55.0,1,Posted,1131,2015,05,No,All other Gates,1,SPUR,,,,,0.0,,,,,No,2,Two-way Traffic,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flagging/Flagman,,,
2019-07-15T00:00:00.000,1,Railroad,22,Admin Correction,976202U,NYA,NYA,New York & Atlantic Railway Company,36,NEW YORK,36103,SUFFOLK,1,Near,361030785,CALVERTON,"CALVERTON City, SUFFOLK County, NEW YORK State",OTIS G PIKE PRESERVE,CANOE LAUNCH,No,No,JOINT USE,MAIN LINE,EPCAL LEAD,0067.970,-1,-1,3,Public,2,"Pathway,Ped.",1,At Grade,,11,11,Freight,,,,,No,17,Recreational,No,-1,40.900534,-072.773721,1,Actual,8887245692,7189282313,5184575521,0,0,0,0,1,Less Than One Movement Per Day,1.0,2018.0,10.0,1.0,5.0,0,0,0,0,1,0,0,None,No,No,No,Yes,0,0,,No,No,Major,No,Published,Class 3,Shortline,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,No,19,(7) Local,,CALVE,,0,,,2.0,0.0,,,No,0,0,,,,,,Yes,2,18,Look,0,0,,,0,0,0,,,0,No,No,0,1,0,,No,1,Not Interconnected,,,0,0,No,No,No,11,11,Timber,No,,3,60-90,No,8,(08) Non-Federal Aid,0,(0) Rural,No,0.0,,,1,2015,0,No,Special Active Warning Devices,,,,,,,0.0,,,,-1,No,,,,,No,,PECONIC RIVER CANOE LAUNCH,,,,,,,,,,,,,,,,,,,,,,,,,,Flagging/Flagman,,,
